speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory,date_requested
eurrob1,European Robin,Erithacus rubecula,L4916839,Coldfall Wood,2019-07-06 15:58,2,51.597033,-0.158881,TRUE,FALSE,FALSE,S57976388,NA,2019-07-06
eurrob1,European Robin,Erithacus rubecula,L9604637,"1 South Lambeth Road, London GB-England (51.4858,-0.1220)",2019-07-07 16:18,1,51.485843,-0.122008,TRUE,FALSE,TRUE,S58007434,NA,2019-07-07
eurrob1,European Robin,Erithacus rubecula,L6869251,ZSL Woodland Walk,2019-07-08 17:45,2,51.5368197,-0.1543021,TRUE,FALSE,FALSE,S58045204,NA,2019-07-08
eurrob1,European Robin,Erithacus rubecula,L939855,Alexandra Park (London),2019-07-09 18:04,1,51.5933888,-0.1266003,TRUE,FALSE,FALSE,S58055352,NA,2019-07-09
eurrob1,European Robin,Erithacus rubecula,L6869251,ZSL Woodland Walk,2019-07-10 17:17,2,51.5368197,-0.1543021,TRUE,FALSE,FALSE,S58076291,NA,2019-07-10
eurrob1,European Robin,Erithacus rubecula,L9627092,"Stationers Park, London GB-England (51.5794,-0.1122)",2019-07-11 23:48,1,51.579385,-0.112224,TRUE,FALSE,TRUE,S58113124,NA,2019-07-11
eurrob1,European Robin,Erithacus rubecula,L4210937,Muswell Hill--garden,2019-07-12 04:50,1,51.595709,-0.1394567,TRUE,FALSE,TRUE,S58113853,NA,2019-07-12
eurrob1,European Robin,Erithacus rubecula,L1344841,Brent Reservoir,2019-07-13 16:00,2,51.5705173,-0.2462203,TRUE,FALSE,FALSE,S58211898,NA,2019-07-13
eurrob1,European Robin,Erithacus rubecula,L939855,Alexandra Park (London),2019-07-14 20:23,1,51.5933888,-0.1266003,TRUE,FALSE,FALSE,S58189169,NA,2019-07-14
eurrob1,European Robin,Erithacus rubecula,L6869251,ZSL Woodland Walk,2019-07-15 16:27,2,51.5368197,-0.1543021,TRUE,FALSE,FALSE,S58195614,NA,2019-07-15
eurrob1,European Robin,Erithacus rubecula,L6869251,ZSL Woodland Walk,2019-07-16 14:53,2,51.5368197,-0.1543021,TRUE,FALSE,FALSE,S58223686,NA,2019-07-16
eurrob1,European Robin,Erithacus rubecula,L1610863,Enfield Town Park,2019-07-17 16:15,2,51.649801,-0.0859694,TRUE,FALSE,TRUE,S58249688,NA,2019-07-17
eurrob1,European Robin,Erithacus rubecula,L3670831,Hampstead Heath,2019-07-18 19:22,3,51.5618116,-0.1633787,TRUE,FALSE,FALSE,S58276308,NA,2019-07-18
eurrob1,European Robin,Erithacus rubecula,L8364196,"Aubrey Road, London GB-England (51.5807,-0.1195)",2019-07-19 20:48,1,51.580689,-0.119538,TRUE,FALSE,TRUE,S58300561,NA,2019-07-19
eurrob1,European Robin,Erithacus rubecula,L939855,Alexandra Park (London),2019-07-20 18:22,4,51.5933888,-0.1266003,TRUE,FALSE,FALSE,S58322347,NA,2019-07-20
eurrob1,European Robin,Erithacus rubecula,L4509924,Muswell Hill--Pembroke Mews,2019-07-21 18:38,1,51.602614,-0.145284,TRUE,FALSE,TRUE,S58351172,NA,2019-07-21
eurrob1,European Robin,Erithacus rubecula,L1973820,Wormwood Scrubs LNR,2019-07-22 17:25,3,51.5219888,-0.2379227,TRUE,FALSE,FALSE,S102030987,NA,2019-07-22
eurrob1,European Robin,Erithacus rubecula,L2575016,Tooting Common,2019-07-23 11:00,10,51.4334106,-0.1450324,TRUE,FALSE,FALSE,S58392777,NA,2019-07-23
eurrob1,European Robin,Erithacus rubecula,L1349703,Hackney Marsh,2019-07-24 16:16,1,51.5578303,-0.0306505,TRUE,FALSE,FALSE,S58445551,NA,2019-07-24
eurrob1,European Robin,Erithacus rubecula,L3670831,Hampstead Heath,2019-07-25 19:28,1,51.5618116,-0.1633787,TRUE,FALSE,FALSE,S58444961,NA,2019-07-25
eurrob1,European Robin,Erithacus rubecula,L4210937,Muswell Hill--garden,2019-07-26 19:40,1,51.595709,-0.1394567,TRUE,FALSE,TRUE,S58475975,NA,2019-07-26
eurrob1,European Robin,Erithacus rubecula,L8364196,"Aubrey Road, London GB-England (51.5807,-0.1195)",2019-07-27 18:58,1,51.580689,-0.119538,TRUE,FALSE,TRUE,S58494890,NA,2019-07-27
eurrob1,European Robin,Erithacus rubecula,L4509924,Muswell Hill--Pembroke Mews,2019-07-28 18:35,2,51.602614,-0.145284,TRUE,FALSE,TRUE,S58525106,NA,2019-07-28
eurrob1,European Robin,Erithacus rubecula,L9712498,"Unnamed Road, England, GB (51,506, -0,173)",2019-07-29 16:13,1,51.5055676,-0.1727149,TRUE,FALSE,TRUE,S58543496,NA,2019-07-29
eurrob1,European Robin,Erithacus rubecula,L2119555,Telegraph Hill Park,2019-07-30 18:15,1,51.4680626,-0.0452435,TRUE,FALSE,FALSE,S58571206,NA,2019-07-30
eurrob1,European Robin,Erithacus rubecula,L6869251,ZSL Woodland Walk,2019-07-31 16:38,2,51.5368197,-0.1543021,TRUE,FALSE,FALSE,S58591295,NA,2019-07-31
eurrob1,European Robin,Erithacus rubecula,L2575016,Tooting Common,2019-08-01 16:00,2,51.4334106,-0.1450324,TRUE,FALSE,FALSE,S58629810,NA,2019-08-01
eurrob1,European Robin,Erithacus rubecula,L6869251,ZSL Woodland Walk,2019-08-02 16:30,3,51.5368197,-0.1543021,TRUE,FALSE,FALSE,S58687393,NA,2019-08-02
eurrob1,European Robin,Erithacus rubecula,L1122086,Regent's Park (please do not list exotic waterfowl),2019-08-03 14:50,2,51.5316,-0.1559,TRUE,FALSE,FALSE,S58709629,NA,2019-08-03
eurrob1,European Robin,Erithacus rubecula,L9743728,Farthing Downs and Happy Valley,2019-08-04 17:46,4,51.2987006,-0.1346895,TRUE,FALSE,TRUE,S58741118,NA,2019-08-04
eurrob1,European Robin,Erithacus rubecula,L8355035,Farthing Downs and Happy Valley,2019-08-05 18:30,5,51.3029879,-0.1345061,TRUE,FALSE,TRUE,S58810952,NA,2019-08-05
eurrob1,European Robin,Erithacus rubecula,L1122086,Regent's Park (please do not list exotic waterfowl),2019-08-06 12:00,1,51.5316,-0.1559,TRUE,FALSE,FALSE,S58821864,NA,2019-08-06
eurrob1,European Robin,Erithacus rubecula,L1973820,Wormwood Scrubs LNR,2019-08-07 17:45,2,51.5219888,-0.2379227,TRUE,FALSE,FALSE,S58823672,NA,2019-08-07
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2019-08-08 15:37,2,51.4774486,-0.235101,TRUE,FALSE,FALSE,S58838521,NA,2019-08-08
eurrob1,European Robin,Erithacus rubecula,L1973820,Wormwood Scrubs LNR,2019-08-09 19:20,1,51.5219888,-0.2379227,TRUE,FALSE,FALSE,S102030988,NA,2019-08-09
eurrob1,European Robin,Erithacus rubecula,L939855,Alexandra Park (London),2019-08-10 20:08,1,51.5933888,-0.1266003,TRUE,FALSE,FALSE,S58888490,NA,2019-08-10
eurrob1,European Robin,Erithacus rubecula,L1777790,Holland Park,2019-08-11 17:20,5,51.5023649,-0.2030854,TRUE,FALSE,FALSE,S59948802,NA,2019-08-11
eurrob1,European Robin,Erithacus rubecula,L8333100,"23 Mecklenburgh Square, London, England, GB (51.525, -0.119)",2019-08-12 19:32,1,51.5253555,-0.1185359,TRUE,FALSE,TRUE,S58944123,NA,2019-08-12
eurrob1,European Robin,Erithacus rubecula,L3670831,Hampstead Heath,2019-08-13 19:10,1,51.5618116,-0.1633787,TRUE,FALSE,FALSE,S58981685,NA,2019-08-13
eurrob1,European Robin,Erithacus rubecula,L3278538,Victoria Park (South Hackney),2019-08-14 15:10,1,51.5357653,-0.0402546,TRUE,FALSE,FALSE,S58984575,NA,2019-08-14
eurrob1,European Robin,Erithacus rubecula,L6869251,ZSL Woodland Walk,2019-08-15 18:27,1,51.5368197,-0.1543021,TRUE,FALSE,FALSE,S59010353,NA,2019-08-15
eurrob1,European Robin,Erithacus rubecula,L6869251,ZSL Woodland Walk,2019-08-16 17:18,2,51.5368197,-0.1543021,TRUE,FALSE,FALSE,S59030514,NA,2019-08-16
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2019-08-17 14:30,2,51.4774486,-0.235101,TRUE,FALSE,FALSE,S59053467,NA,2019-08-17
eurrob1,European Robin,Erithacus rubecula,L8132316,Hampstead Cemetery,2019-08-18 18:14,6,51.5553981,-0.1999589,TRUE,FALSE,FALSE,S59099235,NA,2019-08-18
